datetime,value,kind
2025-03-22,-0.06304056635600995,stationary_noise
2025-03-23,-0.06375691348067707,stationary_noise
2025-03-24,-0.06388473371083513,stationary_noise
2025-03-25,-0.013640845700955426,stationary_noise
2025-03-26,-0.19145793162797062,stationary_noise
2025-03-27,0.0003759092077998138,stationary_noise
2025-03-28,0.007553290577146298,stationary_noise
2025-03-29,-0.05546132848383596,stationary_noise
2025-03-30,0.08532222379213794,stationary_noise
2025-03-31,-0.22412228599494882,stationary_noise
2025-04-01,-0.08037350835526184,stationary_noise
2025-04-02,0.14636977024534661,stationary_noise
2025-04-03,-0.16791358676795265,stationary_noise
2025-04-04,-0.04510336706927542,stationary_noise
2025-04-05,0.13032220305779624,stationary_noise
2025-04-06,0.004838991825581548,stationary_noise
2025-04-07,-0.010794461775288144,stationary_noise
2025-04-08,0.15104637243421026,stationary_noise
2025-04-09,0.0357520820218484,stationary_noise
2025-04-10,0.06421090795741352,stationary_noise
2025-01-01,-0.16732876087627369,stationary_seasonal
2025-01-02,0.506101588187811,stationary_seasonal
2025-01-03,1.0011507199087335,stationary_seasonal
2025-01-04,1.0837687224266952,stationary_seasonal
2025-01-05,0.9169341448141425,stationary_seasonal
2025-01-06,0.4835726659481666,stationary_seasonal
2025-01-07,-0.058723216897083395,stationary_seasonal
2025-01-08,-0.3425012736817944,stationary_seasonal
2025-01-09,-0.9307309452360533,stationary_seasonal
2025-01-10,-1.0570586130459487,stationary_seasonal
2025-01-11,-0.9120477960809397,stationary_seasonal
2025-01-12,-0.6465998277154155,stationary_seasonal
2025-01-13,-0.08296944479226737,stationary_seasonal
2025-01-14,0.41711979396049004,stationary_seasonal
2025-01-15,0.7313625036781984,stationary_seasonal
2025-01-16,1.150246227086138,stationary_seasonal
2025-01-17,1.0229903240336287,stationary_seasonal
2025-01-18,0.5665445098794213,stationary_seasonal
2025-01-19,-0.053586245974151715,stationary_seasonal
2025-01-20,-0.4267273112270418,stationary_seasonal
2025-01-21,-0.8338377305783556,stationary_seasonal
2025-01-22,-0.8975436615526879,stationary_seasonal
2025-01-23,-0.7337595699866573,stationary_seasonal
2025-01-24,-0.495386636800573,stationary_seasonal
2025-01-25,0.14679632244783594,stationary_seasonal
2025-01-26,0.42849407590298627,stationary_seasonal
2025-01-27,1.015644361177359,stationary_seasonal
2025-01-28,0.9868433817690574,stationary_seasonal
2025-01-29,0.9467725309408082,stationary_seasonal
2025-01-30,0.739889905856931,stationary_seasonal
2025-01-31,0.018391040910111952,stationary_seasonal
2025-02-01,-0.633631376488694,stationary_seasonal
2025-02-02,-0.7898005417594948,stationary_seasonal
2025-02-03,-1.0183549951679083,stationary_seasonal
2025-02-04,-0.8351436884057147,stationary_seasonal
2025-02-05,-0.5116197767671387,stationary_seasonal
2025-02-06,0.022567831373056877,stationary_seasonal
2025-02-07,0.5840034485688197,stationary_seasonal
2025-02-08,0.987395043675272,stationary_seasonal
2025-02-09,0.8660916478903743,stationary_seasonal
2025-02-10,0.8943964629560555,stationary_seasonal
2025-02-11,0.5968630856300565,stationary_seasonal
2025-02-12,-0.04024930404824362,stationary_seasonal
2025-02-13,-0.5158468026993399,stationary_seasonal
2025-02-14,-0.8484653958312083,stationary_seasonal
2025-02-15,-0.9838516463658931,stationary_seasonal
2025-02-16,-1.0453936838771962,stationary_seasonal
2025-02-17,-0.4838996707119139,stationary_seasonal
2025-02-18,-0.07152275794023014,stationary_seasonal
2025-02-19,0.3883730513562183,stationary_seasonal
2025-02-20,0.825967660354185,stationary_seasonal
2025-02-21,1.0435521883706562,stationary_seasonal
2025-02-22,0.9189607676479226,stationary_seasonal
2025-02-23,0.5132255951484633,stationary_seasonal
2025-02-24,0.050637499944871676,stationary_seasonal
2025-02-25,-0.500536828550977,stationary_seasonal
2025-02-26,-0.8071218225574893,stationary_seasonal
2025-02-27,-1.0200644403648629,stationary_seasonal
2025-02-28,-0.7108012685639047,stationary_seasonal
2025-03-01,-0.664547424794299,stationary_seasonal
2025-03-02,0.08837886066184872,stationary_seasonal
2025-03-03,0.3512638323469736,stationary_seasonal
2025-03-04,0.7996570346732557,stationary_seasonal
2025-03-05,0.9733600856222998,stationary_seasonal
2025-03-06,0.8940836367451679,stationary_seasonal
2025-03-07,0.30466195130750795,stationary_seasonal
2025-03-08,0.06714018676017071,stationary_seasonal
2025-03-09,-0.4447855522145551,stationary_seasonal
2025-03-10,-0.7225190667785715,stationary_seasonal
2025-03-11,-0.9195053116702305,stationary_seasonal
2025-03-12,-0.7231835726666073,stationary_seasonal
2025-03-13,-0.6562480393494399,stationary_seasonal
2025-03-14,0.07882794769678872,stationary_seasonal
2025-03-15,0.46872645091611137,stationary_seasonal
2025-03-16,0.9436188524738107,stationary_seasonal
2025-03-17,1.0841857942721713,stationary_seasonal
2025-03-18,0.7520004996991194,stationary_seasonal
2025-03-19,0.24428561095380757,stationary_seasonal
2025-03-20,0.1443319014360227,stationary_seasonal
2025-03-21,-0.40696409259186994,stationary_seasonal
2025-03-22,-0.8776570849336791,stationary_seasonal
2025-03-23,-1.058044364563327,stationary_seasonal
2025-03-24,-0.9144509674537783,stationary_seasonal
2025-03-25,-0.42150700337949765,stationary_seasonal
2025-03-26,0.12191542600832506,stationary_seasonal
2025-03-27,0.47838931598747897,stationary_seasonal
2025-03-28,0.9303251309221062,stationary_seasonal
2025-03-29,0.985877732469048,stationary_seasonal
2025-03-30,0.8911340138486101,stationary_seasonal
2025-03-31,0.5554926888222586,stationary_seasonal
2025-04-01,0.025237922738732505,stationary_seasonal
2025-04-02,-0.3669790541501209,stationary_seasonal
2025-04-03,-0.8241373044421182,stationary_seasonal
2025-04-04,-1.1145990910858192,stationary_seasonal
2025-04-05,-0.8596827631119196,stationary_seasonal
2025-04-06,-0.6049377989041893,stationary_seasonal
2025-04-07,-0.030889317481969953,stationary_seasonal
2025-04-08,0.42858639793108305,stationary_seasonal
2025-04-09,0.6604440088510796,stationary_seasonal
2025-04-10,0.968288721263925,stationary_seasonal
2025-01-01,0.8924456610784615,stationary_cycles
2025-01-02,0.9783840731471185,stationary_cycles
2025-01-03,0.7864574379352304,stationary_cycles
2025-01-04,0.6456222487517155,stationary_cycles
2025-01-05,0.4550752538316299,stationary_cycles
2025-01-06,-0.029917883456345173,stationary_cycles
2025-01-07,-0.35926085647387856,stationary_cycles
2025-01-08,-0.5439862268728214,stationary_cycles
2025-01-09,-0.7762355229744492,stationary_cycles
2025-01-10,-0.8279467336025063,stationary_cycles
2025-01-11,-0.8909134603018505,stationary_cycles
2025-01-12,-0.8643769762158378,stationary_cycles
2025-01-13,-0.7754760059958632,stationary_cycles
2025-01-14,-0.46014757438688003,stationary_cycles
2025-01-15,-0.3196213297251578,stationary_cycles
2025-01-16,-0.0684017578853888,stationary_cycles
2025-01-17,0.2765922199611717,stationary_cycles
2025-01-18,0.45751369781940154,stationary_cycles
2025-01-19,0.6191451348648758,stationary_cycles
2025-01-20,0.8095812490687322,stationary_cycles
2025-01-21,0.8364598394787304,stationary_cycles
2025-01-22,0.7571168863283724,stationary_cycles
2025-01-23,0.67974790322166,stationary_cycles
2025-01-24,0.4429874038957677,stationary_cycles
2025-01-25,0.30424993576952536,stationary_cycles
2025-01-26,-0.10888719332746567,stationary_cycles
2025-01-27,-0.26095450594562486,stationary_cycles
2025-01-28,-0.33471133849797696,stationary_cycles
2025-01-29,-0.6394292323543884,stationary_cycles
2025-01-30,-0.7388365667850691,stationary_cycles
2025-01-31,-0.7935481472186805,stationary_cycles
2025-02-01,-0.6639892293615807,stationary_cycles
2025-02-02,-0.5148384349641542,stationary_cycles
2025-02-03,-0.42235060008654496,stationary_cycles
2025-02-04,-0.2477681109807643,stationary_cycles
2025-02-05,-0.05748643906420254,stationary_cycles
2025-02-06,0.17481253099435914,stationary_cycles
2025-02-07,0.4224080815564868,stationary_cycles
2025-02-08,0.5115364462654614,stationary_cycles
2025-02-09,0.6336155820333617,stationary_cycles
2025-02-10,0.743705911141781,stationary_cycles
2025-02-11,0.7006590169469663,stationary_cycles
2025-02-12,0.5520482931597047,stationary_cycles
2025-02-13,0.3609677206004107,stationary_cycles
2025-02-14,0.24099523282305338,stationary_cycles
2025-02-15,-0.03152245128131766,stationary_cycles
2025-02-16,-0.18853384824025868,stationary_cycles
2025-02-17,-0.4548766268623928,stationary_cycles
2025-02-18,-0.5201574220306081,stationary_cycles
2025-02-19,-0.59325162009511,stationary_cycles
2025-02-20,-0.5889240084571237,stationary_cycles
2025-02-21,-0.6074195144321003,stationary_cycles
2025-02-22,-0.5294291912076918,stationary_cycles
2025-02-23,-0.42189686597227427,stationary_cycles
2025-02-24,-0.1669528283181742,stationary_cycles
2025-02-25,-0.01447765204122549,stationary_cycles
2025-02-26,0.2031581190844773,stationary_cycles
2025-02-27,0.24289295451761253,stationary_cycles
2025-02-28,0.4918369711403946,stationary_cycles
2025-03-01,0.5785431859411758,stationary_cycles
2025-03-02,0.47608832817696256,stationary_cycles
2025-03-03,0.42952491555511263,stationary_cycles
2025-03-04,0.3769384894285201,stationary_cycles
2025-03-05,0.30801154573782663,stationary_cycles
2025-03-06,0.19188558875900946,stationary_cycles
2025-03-07,-0.034512368155209014,stationary_cycles
2025-03-08,-0.10759809433913528,stationary_cycles
2025-03-09,-0.3454279235497295,stationary_cycles
2025-03-10,-0.44532542675851555,stationary_cycles
2025-03-11,-0.49948350067451597,stationary_cycles
2025-03-12,-0.458744386912461,stationary_cycles
2025-03-13,-0.5219171082082713,stationary_cycles
2025-03-14,-0.3716354043243674,stationary_cycles
2025-03-15,-0.1818514371326419,stationary_cycles
2025-03-16,-0.1622820651958994,stationary_cycles
2025-03-17,-0.030438520211446243,stationary_cycles
2025-03-18,0.11322775218964813,stationary_cycles
2025-03-19,0.2541380719883775,stationary_cycles
2025-03-20,0.32806173483722834,stationary_cycles
2025-03-21,0.43968988881558874,stationary_cycles
2025-03-22,0.3774006813176533,stationary_cycles
2025-03-23,0.40713376512146304,stationary_cycles
2025-03-24,0.4112653924518592,stationary_cycles
2025-03-25,0.1938593346526188,stationary_cycles
2025-03-26,0.11075616171146496,stationary_cycles
2025-03-27,-0.04907967274187128,stationary_cycles
2025-03-28,-0.14240867910974567,stationary_cycles
2025-03-29,-0.1848790598342367,stationary_cycles
2025-03-30,-0.2966801117046651,stationary_cycles
2025-03-31,-0.43327668164805433,stationary_cycles
2025-04-01,-0.4710002882032515,stationary_cycles
2025-04-02,-0.40290979532375604,stationary_cycles
2025-04-03,-0.3788012138606563,stationary_cycles
2025-04-04,-0.3133745698442739,stationary_cycles
2025-04-05,-0.16560279169017733,stationary_cycles
2025-04-06,-0.05251530493209313,stationary_cycles
2025-04-07,0.16661532198153664,stationary_cycles
2025-04-08,0.26443121732481367,stationary_cycles
2025-04-09,0.28872691631888103,stationary_cycles
2025-04-10,0.32975853096809454,stationary_cycles
2025-01-01,0.01926051128969521,trend_linear_up
2025-01-02,0.08276060573445983,trend_linear_up
2025-01-03,0.40390975834202353,trend_linear_up
2025-01-04,0.33850113913342095,trend_linear_up
2025-01-05,0.4247331179967743,trend_linear_up
2025-01-06,0.6894687418566725,trend_linear_up
2025-01-07,0.6356073049488954,trend_linear_up
2025-01-08,0.7079885661766896,trend_linear_up
2025-01-09,0.6590397340588436,trend_linear_up
2025-01-10,1.0031396531130363,trend_linear_up
2025-01-11,1.034817226911455,trend_linear_up
2025-01-12,1.1977138812960746,trend_linear_up
2025-01-13,1.1724745738735125,trend_linear_up
2025-01-14,1.2253369883179603,trend_linear_up
2025-01-15,1.4138385238268618,trend_linear_up
2025-01-16,1.6941944795004154,trend_linear_up
2025-01-17,1.6457409697429544,trend_linear_up
2025-01-18,1.7091675731723635,trend_linear_up
2025-01-19,1.8070364407853787,trend_linear_up
2025-01-20,1.886552800383798,trend_linear_up
2025-01-21,1.980608274768862,trend_linear_up
2025-01-22,2.0121339465391492,trend_linear_up
2025-01-23,2.2291024836257076,trend_linear_up
2025-01-24,2.1985574308448657,trend_linear_up
2025-01-25,2.3386582453736975,trend_linear_up
2025-01-26,2.3190398314079492,trend_linear_up
2025-01-27,2.615803969374663,trend_linear_up
2025-01-28,2.942238847433014,trend_linear_up
2025-01-29,2.7047095065032694,trend_linear_up
2025-01-30,2.875146418255973,trend_linear_up
2025-01-31,2.94195338118705,trend_linear_up
2025-02-01,3.022943838708378,trend_linear_up
2025-02-02,3.188826712476604,trend_linear_up
2025-02-03,3.3500624301403805,trend_linear_up
2025-02-04,3.5016000932729394,trend_linear_up
2025-02-05,3.5298453803169996,trend_linear_up
2025-02-06,3.594591202862257,trend_linear_up
2025-02-07,3.6207679837112634,trend_linear_up
2025-02-08,3.792689065881055,trend_linear_up
2025-02-09,3.7940395259903945,trend_linear_up
2025-02-10,4.018926944472486,trend_linear_up
2025-02-11,4.0638234890510185,trend_linear_up
2025-02-12,4.178499860779505,trend_linear_up
2025-02-13,4.32364535998388,trend_linear_up
2025-02-14,4.4813379568989955,trend_linear_up
2025-02-15,4.541192460670462,trend_linear_up
2025-02-16,4.869789273200698,trend_linear_up
2025-02-17,4.74529612743815,trend_linear_up
2025-02-18,4.765664602634405,trend_linear_up
2025-02-19,5.029432169478421,trend_linear_up
2025-02-20,4.8697743123659,trend_linear_up
2025-02-21,5.038326229351253,trend_linear_up
2025-02-22,5.156563454168225,trend_linear_up
2025-02-23,5.322940282804364,trend_linear_up
2025-02-24,5.23871971584181,trend_linear_up
2025-02-25,5.455788781601505,trend_linear_up
2025-02-26,5.626003545768771,trend_linear_up
2025-02-27,5.591732242613686,trend_linear_up
2025-02-28,5.840750137253753,trend_linear_up
2025-03-01,6.096010226852055,trend_linear_up
2025-03-02,5.98110039414326,trend_linear_up
2025-03-03,6.342666049502632,trend_linear_up
2025-03-04,6.105095081506386,trend_linear_up
2025-03-05,6.194200788513065,trend_linear_up
2025-03-06,6.462810687498168,trend_linear_up
2025-03-07,6.406242107343223,trend_linear_up
2025-03-08,6.523158376379192,trend_linear_up
2025-03-09,6.743610860452124,trend_linear_up
2025-03-10,6.854023883779036,trend_linear_up
2025-03-11,6.711711076196684,trend_linear_up
2025-03-12,6.898815875203894,trend_linear_up
2025-03-13,7.1906363711951204,trend_linear_up
2025-03-14,7.088691481517169,trend_linear_up
2025-03-15,7.353930302438489,trend_linear_up
2025-03-16,7.2730177523287605,trend_linear_up
2025-03-17,7.555538944795091,trend_linear_up
2025-03-18,7.4911464388075695,trend_linear_up
2025-03-19,7.874588471860472,trend_linear_up
2025-03-20,7.834656757934597,trend_linear_up
2025-03-21,7.917979341706761,trend_linear_up
2025-03-22,8.019667341820805,trend_linear_up
2025-03-23,8.019896197769025,trend_linear_up
2025-03-24,8.292602756244456,trend_linear_up
2025-03-25,8.325730003564727,trend_linear_up
2025-03-26,8.452548873709535,trend_linear_up
2025-03-27,8.278681307327796,trend_linear_up
2025-03-28,8.568583030520719,trend_linear_up
2025-03-29,8.736854964801076,trend_linear_up
2025-03-30,8.83416718465261,trend_linear_up
2025-03-31,8.667613700542702,trend_linear_up
2025-04-01,9.006753479613902,trend_linear_up
2025-04-02,9.143625794213678,trend_linear_up
2025-04-03,9.301626275389474,trend_linear_up
2025-04-04,9.300010463544071,trend_linear_up
2025-04-05,9.44562406065532,trend_linear_up
2025-04-06,9.323645796196812,trend_linear_up
2025-04-07,9.690996051649101,trend_linear_up
2025-04-08,9.764951924922668,trend_linear_up
2025-04-09,9.82515250714166,trend_linear_up
2025-04-10,9.925971279312154,trend_linear_up
2025-01-01,-0.09568324683004496,trend_linear_down
2025-01-02,0.022898473405667558,trend_linear_down
2025-01-03,-0.30548002681962944,trend_linear_down
2025-01-04,-0.3661523906398017,trend_linear_down
2025-01-05,-0.2906119625050821,trend_linear_down
2025-01-06,-0.52600467909264,trend_linear_down
2025-01-07,-0.5248832087831502,trend_linear_down
2025-01-08,-0.7463406189793216,trend_linear_down
2025-01-09,-1.019997955565394,trend_linear_down
2025-01-10,-0.9771568443904616,trend_linear_down
2025-01-11,-1.026354237540599,trend_linear_down
2025-01-12,-1.1336891813881544,trend_linear_down
2025-01-13,-1.2926097189078471,trend_linear_down
2025-01-14,-1.1694560036016264,trend_linear_down
2025-01-15,-1.3255347154828863,trend_linear_down
2025-01-16,-1.6342551782217056,trend_linear_down
2025-01-17,-1.7042801475743583,trend_linear_down
2025-01-18,-1.7980959722320706,trend_linear_down
2025-01-19,-1.7953857123621513,trend_linear_down
2025-01-20,-2.027676399133741,trend_linear_down
2025-01-21,-2.0840022627746717,trend_linear_down
2025-01-22,-2.236204684969678,trend_linear_down
2025-01-23,-2.2695780513509076,trend_linear_down
2025-01-24,-2.2775529752136316,trend_linear_down
2025-01-25,-2.5242774109961266,trend_linear_down
2025-01-26,-2.6374877519332802,trend_linear_down
2025-01-27,-2.665873468668399,trend_linear_down
2025-01-28,-2.6796252835938708,trend_linear_down
2025-01-29,-2.993682370575593,trend_linear_down
2025-01-30,-2.9172415693770475,trend_linear_down
2025-01-31,-2.82541720099767,trend_linear_down
2025-02-01,-2.889781812180023,trend_linear_down
2025-02-02,-3.115698133975242,trend_linear_down
2025-02-03,-3.2628925641450133,trend_linear_down
2025-02-04,-3.3469747066162316,trend_linear_down
2025-02-05,-3.4489356938708755,trend_linear_down
2025-02-06,-3.6002586947929665,trend_linear_down
2025-02-07,-3.699562195036949,trend_linear_down
2025-02-08,-3.8243465634565066,trend_linear_down
2025-02-09,-3.922949720122457,trend_linear_down
2025-02-10,-3.993770545948027,trend_linear_down
2025-02-11,-4.123727294997904,trend_linear_down
2025-02-12,-4.139060754006847,trend_linear_down
2025-02-13,-4.450225910047877,trend_linear_down
2025-02-14,-4.394737056609045,trend_linear_down
2025-02-15,-4.591567474934187,trend_linear_down
2025-02-16,-4.6489258080412466,trend_linear_down
2025-02-17,-4.719311714956752,trend_linear_down
2025-02-18,-4.837280870304059,trend_linear_down
2025-02-19,-4.77672648839228,trend_linear_down
2025-02-20,-5.039167805515044,trend_linear_down
2025-02-21,-5.046997289191549,trend_linear_down
2025-02-22,-5.320994646951793,trend_linear_down
2025-02-23,-5.403552544883778,trend_linear_down
2025-02-24,-5.438929941808002,trend_linear_down
2025-02-25,-5.406234104683197,trend_linear_down
2025-02-26,-5.625519545581298,trend_linear_down
2025-02-27,-5.744876209088463,trend_linear_down
2025-02-28,-5.924262983798199,trend_linear_down
2025-03-01,-5.824032087719198,trend_linear_down
2025-03-02,-5.937914281527728,trend_linear_down
2025-03-03,-6.118818219134799,trend_linear_down
2025-03-04,-6.255416359131405,trend_linear_down
2025-03-05,-6.2898703461231795,trend_linear_down
2025-03-06,-6.357090233105044,trend_linear_down
2025-03-07,-6.471351573673144,trend_linear_down
2025-03-08,-6.609495146888138,trend_linear_down
2025-03-09,-6.804261109260377,trend_linear_down
2025-03-10,-6.916431853028821,trend_linear_down
2025-03-11,-6.887749435261612,trend_linear_down
2025-03-12,-6.8788896795482914,trend_linear_down
2025-03-13,-7.030205718929503,trend_linear_down
2025-03-14,-7.283448689716705,trend_linear_down
2025-03-15,-7.194658862203064,trend_linear_down
2025-03-16,-7.4572603631882775,trend_linear_down
2025-03-17,-7.4504076839224265,trend_linear_down
2025-03-18,-7.741595257602773,trend_linear_down
2025-03-19,-7.622509309370549,trend_linear_down
2025-03-20,-7.754378557089433,trend_linear_down
2025-03-21,-8.07299655605589,trend_linear_down
2025-03-22,-8.029228591734109,trend_linear_down
2025-03-23,-8.209238836857429,trend_linear_down
2025-03-24,-8.546459401997753,trend_linear_down
2025-03-25,-8.328600638432295,trend_linear_down
2025-03-26,-8.303913994472683,trend_linear_down
2025-03-27,-8.484699823775442,trend_linear_down
2025-03-28,-8.622665206422782,trend_linear_down
2025-03-29,-8.57539059013153,trend_linear_down
2025-03-30,-8.772031695404563,trend_linear_down
2025-03-31,-8.858996635325717,trend_linear_down
2025-04-01,-9.000194886451748,trend_linear_down
2025-04-02,-8.883428040002222,trend_linear_down
2025-04-03,-9.417973104436522,trend_linear_down
2025-04-04,-9.232996328038482,trend_linear_down
2025-04-05,-9.540309507597332,trend_linear_down
2025-04-06,-9.418797447761373,trend_linear_down
2025-04-07,-9.471780702747989,trend_linear_down
2025-04-08,-9.77010275351504,trend_linear_down
2025-04-09,-9.612442167507202,trend_linear_down
2025-04-10,-9.937383021914828,trend_linear_down
2025-01-01,1.0008594237019657,trend_exponential_up
2025-01-02,0.8745250770306405,trend_exponential_up
2025-01-03,1.1277680160688355,trend_exponential_up
2025-01-04,1.0631203247692507,trend_exponential_up
2025-01-05,1.0856688942714043,trend_exponential_up
2025-01-06,1.0435117477441724,trend_exponential_up
2025-01-07,1.2750720358806553,trend_exponential_up
2025-01-08,1.2700052751037416,trend_exponential_up
2025-01-09,1.2413605929514735,trend_exponential_up
2025-01-10,1.1353720640750313,trend_exponential_up
2025-01-11,1.0880932074153644,trend_exponential_up
2025-01-12,1.104867884229829,trend_exponential_up
2025-01-13,1.2804230829984944,trend_exponential_up
2025-01-14,1.4449654512146377,trend_exponential_up
2025-01-15,1.3963707008388881,trend_exponential_up
2025-01-16,1.2200930637268117,trend_exponential_up
2025-01-17,1.5778636889405249,trend_exponential_up
2025-01-18,1.4796793785416733,trend_exponential_up
2025-01-19,1.4051761569026149,trend_exponential_up
2025-01-20,1.5573255383812565,trend_exponential_up
2025-01-21,1.3684770537853188,trend_exponential_up
2025-01-22,1.514506662301666,trend_exponential_up
2025-01-23,1.6542909218051471,trend_exponential_up
2025-01-24,1.5386022854808263,trend_exponential_up
2025-01-25,1.5646377193412038,trend_exponential_up
2025-01-26,1.6359254793447564,trend_exponential_up
2025-01-27,1.8255184980728054,trend_exponential_up
2025-01-28,1.799910727898156,trend_exponential_up
2025-01-29,1.657363762922446,trend_exponential_up
2025-01-30,1.8666650971558296,trend_exponential_up
2025-01-31,1.887238529244461,trend_exponential_up
2025-02-01,2.081281475466425,trend_exponential_up
2025-02-02,2.026345215337256,trend_exponential_up
2025-02-03,1.7515374474635315,trend_exponential_up
2025-02-04,2.1083362684744134,trend_exponential_up
2025-02-05,1.9350453531674088,trend_exponential_up
2025-02-06,2.1710797611766557,trend_exponential_up
2025-02-07,2.1248847207132706,trend_exponential_up
2025-02-08,2.081951447266632,trend_exponential_up
2025-02-09,2.1256481427031684,trend_exponential_up
2025-02-10,2.223999735252835,trend_exponential_up
2025-02-11,2.2504347266689915,trend_exponential_up
2025-02-12,2.302500908811098,trend_exponential_up
2025-02-13,2.3709610613188192,trend_exponential_up
2025-02-14,2.369992378376557,trend_exponential_up
2025-02-15,2.5061915571304083,trend_exponential_up
2025-02-16,2.6657702771396483,trend_exponential_up
2025-02-17,2.524561049985896,trend_exponential_up
2025-02-18,2.5825941846207727,trend_exponential_up
2025-02-19,2.6862561449562823,trend_exponential_up
2025-02-20,2.7318346744210293,trend_exponential_up
2025-02-21,2.7718934563857047,trend_exponential_up
2025-02-22,2.8952697586686713,trend_exponential_up
2025-02-23,2.8044208343747825,trend_exponential_up
2025-02-24,2.988453165898272,trend_exponential_up
2025-02-25,2.9488429333076374,trend_exponential_up
2025-02-26,2.805035190360231,trend_exponential_up
2025-02-27,3.104504870977373,trend_exponential_up
2025-02-28,3.2605276683477014,trend_exponential_up
2025-03-01,3.259839381816888,trend_exponential_up
2025-03-02,3.4149951866986044,trend_exponential_up
2025-03-03,3.537758218063305,trend_exponential_up
2025-03-04,3.4565333795797786,trend_exponential_up
2025-03-05,3.4608576119355554,trend_exponential_up
2025-03-06,3.573606617088629,trend_exponential_up
2025-03-07,3.6832238239705877,trend_exponential_up
2025-03-08,3.676350238212984,trend_exponential_up
2025-03-09,3.916043638639962,trend_exponential_up
2025-03-10,3.836356167195782,trend_exponential_up
2025-03-11,4.0518384521299975,trend_exponential_up
2025-03-12,4.065367490909476,trend_exponential_up
2025-03-13,4.322064029889279,trend_exponential_up
2025-03-14,4.335127054331658,trend_exponential_up
2025-03-15,4.322856988286345,trend_exponential_up
2025-03-16,4.411116011168862,trend_exponential_up
2025-03-17,4.536381789602878,trend_exponential_up
